period,calendar_year,fiscal_year,month,month_long,fiscal_month,period_date,location_name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,commodity,product,volume,duplicate_no,row_number
Monthly,2013,2013,6,June,9,2013-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),35322157,0,1003
Monthly,2013,2013,6,June,9,2013-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),32945999,0,1004
Monthly,2013,2013,6,June,9,2013-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),289746211,0,1005
Monthly,2013,2013,6,June,9,2013-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),11254377,0,1006
Monthly,2013,2013,6,June,9,2013-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1464335,0,1007
Monthly,2013,2013,6,June,9,2013-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),26178373,0,1008
Monthly,2013,2013,6,June,9,2013-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),4164768,0,1009
Monthly,2013,2013,7,July,10,2013-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),114745856,0,1010
Monthly,2013,2013,7,July,10,2013-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),40238092,0,1011
Monthly,2013,2013,7,July,10,2013-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),35878382,0,1012
Monthly,2013,2013,7,July,10,2013-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),298212691,0,1013
Monthly,2013,2013,7,July,10,2013-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),11736994,0,1014
Monthly,2013,2013,7,July,10,2013-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1548969,0,1015
Monthly,2013,2013,7,July,10,2013-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),27424782,0,1016
Monthly,2013,2013,7,July,10,2013-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),4615529,0,1017
Monthly,2013,2013,8,August,11,2013-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),109136463,0,1018
Monthly,2013,2013,8,August,11,2013-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),38444685,0,1019
Monthly,2013,2013,8,August,11,2013-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),36459087,0,1020
Monthly,2013,2013,8,August,11,2013-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),298325759,0,1021
Monthly,2013,2013,8,August,11,2013-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),11795073,0,1022
Monthly,2013,2013,8,August,11,2013-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1719610,0,1023
Monthly,2013,2013,8,August,11,2013-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),27227644,0,1024
Monthly,2013,2013,8,August,11,2013-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),4904587,0,1025
Monthly,2013,2013,9,September,12,2013-09-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),113630139,0,1026
Monthly,2013,2013,9,September,12,2013-09-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),41195227,0,1027
Monthly,2013,2013,9,September,12,2013-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),35116078,0,1028
Monthly,2013,2013,9,September,12,2013-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),276803743,0,1029
Monthly,2013,2013,9,September,12,2013-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),11531332,0,1030
Monthly,2013,2013,9,September,12,2013-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1632862,0,1031
Monthly,2013,2013,9,September,12,2013-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),26313709,0,1032
Monthly,2013,2013,9,September,12,2013-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),4736467,0,1033
Monthly,2013,2014,10,October,1,2013-10-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),107193889,0,1034
Monthly,2013,2014,10,October,1,2013-10-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),38063826,0,1035
Monthly,2013,2014,10,October,1,2013-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),32376034,0,1036
Monthly,2013,2014,10,October,1,2013-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),304174767,0,1037
Monthly,2013,2014,10,October,1,2013-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),11980339,0,1038
Monthly,2013,2014,10,October,1,2013-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1750278,0,1039
Monthly,2013,2014,10,October,1,2013-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),27543403,0,1040
Monthly,2013,2014,10,October,1,2013-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),4962649,0,1041
Monthly,2013,2014,11,November,2,2013-11-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),113186953,0,1042
Monthly,2013,2014,11,November,2,2013-11-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),40705178,0,1043
Monthly,2013,2014,11,November,2,2013-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),33665424,0,1044
Monthly,2013,2014,11,November,2,2013-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),293308901,0,1045
Monthly,2013,2014,11,November,2,2013-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),11540836,0,1046
Monthly,2013,2014,11,November,2,2013-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1970620,0,1047
Monthly,2013,2014,11,November,2,2013-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),26331207,0,1048
Monthly,2013,2014,11,November,2,2013-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),4753132,0,1049
Monthly,2013,2014,12,December,3,2013-12-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),112085673,0,1050
Monthly,2013,2014,12,December,3,2013-12-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),41536255,0,1051
Monthly,2013,2014,12,December,3,2013-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),32510561,0,1052
Monthly,2013,2014,12,December,3,2013-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),293493262,0,1053
Monthly,2013,2014,12,December,3,2013-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),11815558,0,1054
Monthly,2013,2014,12,December,3,2013-12-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1894694,0,1055
Monthly,2013,2014,12,December,3,2013-12-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),26010815,0,1056
Monthly,2013,2014,12,December,3,2013-12-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),4686037,0,1057
Monthly,2014,2014,1,January,4,2014-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),107846209,0,1058
Monthly,2014,2014,1,January,4,2014-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),42113286,0,1059
Monthly,2014,2014,1,January,4,2014-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),34790955,0,1060
Monthly,2014,2014,1,January,4,2014-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),296064816,0,1061
Monthly,2014,2014,1,January,4,2014-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),12193578,0,1062
Monthly,2014,2014,1,January,4,2014-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1757529,0,1063
Monthly,2014,2014,1,January,4,2014-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),26553184,0,1064
Monthly,2014,2014,1,January,4,2014-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),4675187,0,1065
Monthly,2014,2014,2,February,5,2014-02-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),100353787,0,1066
Monthly,2014,2014,2,February,5,2014-02-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),38741321,0,1067
Monthly,2014,2014,2,February,5,2014-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),29682030,0,1068
Monthly,2014,2014,2,February,5,2014-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),268944131,0,1069
Monthly,2014,2014,2,February,5,2014-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),11279137,0,1070
Monthly,2014,2014,2,February,5,2014-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1485922,0,1071
Monthly,2014,2014,2,February,5,2014-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),24596198,0,1072
Monthly,2014,2014,2,February,5,2014-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),4397238,0,1073
Monthly,2014,2014,3,March,6,2014-03-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),110288974,0,1074
Monthly,2014,2014,3,March,6,2014-03-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),42350146,0,1075
Monthly,2014,2014,3,March,6,2014-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),34623327,0,1076
Monthly,2014,2014,3,March,6,2014-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),299910074,0,1077
Monthly,2014,2014,3,March,6,2014-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),12848042,0,1078
Monthly,2014,2014,3,March,6,2014-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1998634,0,1079
Monthly,2014,2014,3,March,6,2014-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),27389228,0,1080
Monthly,2014,2014,3,March,6,2014-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),4861569,0,1081
Monthly,2014,2014,4,April,7,2014-04-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),110515333,0,1082
Monthly,2014,2014,4,April,7,2014-04-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),44227660,0,1083
Monthly,2014,2014,4,April,7,2014-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),32988348,0,1084
Monthly,2014,2014,4,April,7,2014-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),288567155,0,1085
Monthly,2014,2014,4,April,7,2014-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),12613153,0,1086
Monthly,2014,2014,4,April,7,2014-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1820690,0,1087
Monthly,2014,2014,4,April,7,2014-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),27036788,0,1088
Monthly,2014,2014,4,April,7,2014-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),4877204,0,1089
Monthly,2014,2014,5,May,8,2014-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),116214820,0,1090
Monthly,2014,2014,5,May,8,2014-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),45565727,0,1091
Monthly,2014,2014,5,May,8,2014-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),34429428,0,1092
Monthly,2014,2014,5,May,8,2014-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),294914861,0,1093
Monthly,2014,2014,5,May,8,2014-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),13011580,0,1094
Monthly,2014,2014,5,May,8,2014-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1935957,0,1095
Monthly,2014,2014,5,May,8,2014-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),27599560,0,1096
Monthly,2014,2014,5,May,8,2014-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),5146924,0,1097
Monthly,2014,2014,6,June,9,2014-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),112392505,0,1098
Monthly,2014,2014,6,June,9,2014-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),44049248,0,1099
Monthly,2014,2014,6,June,9,2014-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),33330150,0,1100
Monthly,2014,2014,6,June,9,2014-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),286016674,0,1101
Monthly,2014,2014,6,June,9,2014-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),12773785,0,1102
Monthly,2014,2014,6,June,9,2014-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1138596,0,1103
Monthly,2014,2014,6,June,9,2014-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),26717746,0,1104
Monthly,2014,2014,6,June,9,2014-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),5228942,0,1105
Monthly,2014,2014,7,July,10,2014-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),115128990,0,1106
